age,marital,dwelling,edu,foodins,weight,female,immigr,rural,children,household,joblose,finimpact,pfg,anx2,nmissingvars,finimp3,fooddich,_est_est1,_est_est2,_est_est3,_est_est4
"55 to 64 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",3900.606,1,0,1,"No Child",3,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",5602.258,1,0,1,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",957.5335,1,0,1,"No Child",2,"Valid skip","Too soon",0,0,1,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",835.0343,1,1,0,"No Child",2,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Never married","High-rise apartment 5 or more stories","College/CEGEP/other non-university certificate or diploma","Marginally food insecure",3896.382,1,0,0,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",1,1,1,1,1
"25 to 34 years old","Never married","Single detached house","University certificate, diploma, degree above the BA level","Moderately food insecure",21150.38,1,0,0,"No Child",3,"Not expected","Too soon",1,0,0,"Too soon",1,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","University certificate, diploma, degree above the BA level","Food secure",9687.182,1,1,0,"No Child",2,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",6823.316,1,0,1,"No Child",3,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Never married","Low-rise apartment less than 5 stories","Trade certificate or diploma","Food secure",966.7182,1,0,0,"No Child",1,"Might lose","Minor",0,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",849.8433,1,1,1,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","University certificate or diploma below the bachelor's level","Food secure",422.6249,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",970.2609,1,0,1,"No Child",1,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1391.697,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Food secure",4532.799,1,0,1,"No Child",2,"Might lose","Minor",1,0,0,"Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1070.223,1,1,1,"No Child",2,"Not expected","Too soon",0,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Never married","Low-rise apartment less than 5 stories","Less than high school diploma or its equivalent","Marginally food insecure",14087.7,1,0,1,"No Child",2,"Valid skip","Moderate",0,0,0,"Impact",1,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",690.6497,1,0,0,"No Child",2,"Valid skip","No impact",1,1,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Never married","Low-rise apartment less than 5 stories","University certificate or diploma below the bachelor's level","Food secure",998.1188,1,0,0,"No Child",1,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Moderately food insecure",1157.162,1,0,0,"No Child",1,"Not expected","Minor",1,1,0,"Impact",1,1,1,1,1
"55 to 64 years old","Married/Common law","Low-rise apartment less than 5 stories","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",10326.36,1,0,0,"No Child",2,"Valid skip","Moderate",0,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",5334.174,1,1,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",20354.99,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Moderately food insecure",6519.448,1,0,1,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",1,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1389.09,1,0,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",910.8616,1,0,0,"No Child",2,"Valid skip","Moderate",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Low-rise apartment less than 5 stories","Less than high school diploma or its equivalent","Food secure",3360.485,1,1,0,"No Child",2,"Valid skip","Too soon",1,0,1,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2122.63,1,0,1,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3021.409,1,0,0,"No Child",4,"Not expected","No impact",1,1,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Other","Trade certificate or diploma","Food secure",3695.887,1,0,0,"No Child",1,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"75 years and older","Married/Common law","Other","College/CEGEP/other non-university certificate or diploma","Food secure",2543.614,1,1,0,"No Child",2,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","University certificate or diploma below the bachelor's level","Food secure",6700.771,1,1,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3651.089,1,1,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Food secure",9908.364,1,0,0,"No Child",2,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2518.872,1,1,0,"No Child",2,"Not expected","Too soon",1,0,0,"Too soon",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1609.062,1,0,0,"No Child",2,"Valid skip","Minor",1,0,0,"Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",7095.489,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Food secure",13318.31,1,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Widowed/Separated/Divorced","Single detached house","High school diploma or a high school equivalency certificate","Food secure",1039.819,1,0,0,"No Child",1,"Not expected","Too soon",1,0,0,"Too soon",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",8284.765,1,1,0,"No Child",3,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"55 to 64 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",1612.932,1,0,0,"No Child",2,"Valid skip","No impact",1,1,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1723.666,1,0,0,"No Child",2,"Not expected","Too soon",0,0,0,"Too soon",0,1,1,1,1
"75 years and older","Married/Common law","Single detached house","Less than high school diploma or its equivalent","Food secure",4770.708,1,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Other","High school diploma or a high school equivalency certificate","Severely food insecure",4862.671,1,1,0,"No Child",2,"Valid skip","Major",0,0,0,"Impact",1,1,1,1,1
"55 to 64 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",669.1203,1,0,0,"No Child",1,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",3788.367,1,0,0,"No Child",2,"Not expected","Too soon",1,0,0,"Too soon",0,1,1,1,1
"75 years and older","Widowed/Separated/Divorced","Other","Less than high school diploma or its equivalent","Food secure",11085.01,1,0,1,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",3043.563,1,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"35 to 44 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",4937.966,1,0,0,"No Child",2,"Might lose","Major",1,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Never married","Single detached house","Trade certificate or diploma","Food secure",1220.762,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",10805.58,1,0,0,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1129.654,1,0,0,"No Child",1,"Valid skip","Too soon",1,0,0,"Too soon",0,1,1,1,1
"65 to 74 years old","Widowed/Separated/Divorced","Single detached house","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",2679.789,1,0,0,"No Child",1,"Valid skip","Moderate",1,0,0,"Impact",1,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",5143.3,1,0,1,"No Child",2,"Valid skip","No impact",0,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Never married","Low-rise apartment less than 5 stories","High school diploma or a high school equivalency certificate","Moderately food insecure",3981.501,1,0,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",1,1,1,1,1
"25 to 34 years old","Married/Common law","High-rise apartment 5 or more stories","University certificate, diploma, degree above the BA level","Food secure",6791.509,1,1,0,"No Child",1,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","High school diploma or a high school equivalency certificate","Food secure",6590.721,1,0,0,"No Child",3,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1450.683,1,0,0,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"55 to 64 years old","Never married","Single detached house","University certificate or diploma below the bachelor's level","Food secure",1358.588,1,0,0,"No Child",1,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","College/CEGEP/other non-university certificate or diploma","Food secure",2802.467,1,0,0,"No Child",3,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","High school diploma or a high school equivalency certificate","Food secure",10378.18,1,0,0,"No Child",2,"Not expected","Major",1,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Never married","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",14875.89,1,0,0,"No Child",2,"Not expected","Minor",0,0,0,"Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Other","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",16210.58,1,0,0,"No Child",2,"Not expected","No impact",1,1,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Married/Common law","Other","College/CEGEP/other non-university certificate or diploma","Food secure",4752.467,1,0,0,"No Child",2,"Valid skip","Minor",0,0,0,"Impact",0,1,1,1,1
"15 to 24 years old","Never married","Single detached house","Less than high school diploma or its equivalent","Food secure",6389.832,1,0,0,"No Child",2,"Valid skip","No impact",1,0,0,"No Impact",0,1,1,1,1
"25 to 34 years old","Married/Common law","Single detached house","University certificate, diploma, degree above the BA level","Food secure",1768.409,1,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Single detached house","Less than high school diploma or its equivalent","Severely food insecure",543.891,1,0,1,"No Child",1,"Valid skip","Too soon",1,1,0,"Too soon",1,1,1,1,1
"45 to 54 years old","Widowed/Separated/Divorced","Low-rise apartment less than 5 stories","College/CEGEP/other non-university certificate or diploma","Moderately food insecure",662.2205,1,0,0,"No Child",1,"Might lose","Moderate",1,1,0,"Impact",1,1,1,1,1
"45 to 54 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",1123.118,1,0,0,"No Child",2,"Not expected","No impact",1,0,0,"No Impact",0,1,1,1,1
"45 to 54 years old","Never married","Other","College/CEGEP/other non-university certificate or diploma","Food secure",2381.159,1,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
"65 to 74 years old","Married/Common law","Single detached house","Bachelor's degree (e.g. B.A., B.Sc., LL.B.)","Food secure",2063.698,1,0,0,"No Child",2,"Not expected","No impact",0,0,0,"No Impact",0,1,1,1,1
